partition,offset,timestamp,timestampType,key,value,headers,exceededFields
1,79,1730390749648,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[303192],""data"":[[""2024-10-31 16:05:49"",""4897067971111209737"",""fraud_Feil, Hilpert and Koss"",""food_dining"",4.81,""Randy"",""Wood"",""M"",""542 Howe Mission Apt. 092"",""Port Richey"",""FL"",34668,28.3011,-82.6927,42619,""Environmental education officer"",""1975-10-07"",""a21c8d30c3605368a74f0df2f7c460b8"",1730390749571,27.334283,-82.903549,0]]}",[],null
1,78,1730390734465,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[442914],""data"":[[""2024-10-31 16:05:34"",4561546772499,""fraud_Kutch, Hermiston and Farrell"",""gas_transport"",110.48,""Daniel"",""Briggs"",""M"",""7118 Jessica Unions Apt. 789"",""Moriarty"",""NM"",87035,34.9889,-106.0609,7268,""Therapist, art"",""1988-08-04"",""c22139963bbf945c18fee51054270a97"",1730390734387,34.887578,-105.65438,0]]}",[],null
1,77,1730390732211,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[471891],""data"":[[""2024-10-31 16:05:32"",4505383113689,""fraud_Kautzer and Sons"",""personal_care"",136.56,""Alicia"",""Hawkins"",""F"",""507 John Overpass Suite 424"",""Harwood"",""MD"",20776,38.8582,-76.6145,3289,""Quantity surveyor"",""1933-03-15"",""ac551462772bf1fec9f42311ca107682"",1730390732124,39.242353,-77.276946,0]]}",[],null
1,76,1730390717060,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[402690],""data"":[[""2024-10-31 16:05:16"",30029052116970,""fraud_Mohr-Bayer"",""shopping_net"",3.02,""Curtis"",""Young"",""M"",""4319 Watson Shoals Suite 658"",""Falconer"",""NY"",14733,42.1239,-79.1895,3833,""Metallurgist"",""1970-10-09"",""8103ebc51617a7ecdb4a0a53d3787508"",1730390716989,41.1288,-79.46816,0]]}",[],null
1,75,1730390714726,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[375599],""data"":[[""2024-10-31 16:05:14"",4229733778084049,""fraud_Lockman, West and Runte"",""grocery_pos"",""69.0"",""Tyler"",""Mills"",""M"",""7838 Jason Squares"",""Elizabethtown"",""KY"",42701,37.6848,-85.8784,48194,""Surgeon"",""1990-05-03"",""bd10fbfa3c03e7f8de0262ca430aaf47"",1730390714645,36.855685,-86.516102,0]]}",[],null
1,74,1730390697233,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[41236],""data"":[[""2024-10-31 16:04:57"",4119762878330989,""fraud_Parker-Kunde"",""personal_care"",13.36,""Melinda"",""Gutierrez"",""F"",""1497 West Gateway"",""Eureka"",""IL"",61530,40.7152,-89.2706,6713,""Archivist"",""1945-08-19"",""fb1ad1738e2b9b1fa11316d38a0e05d3"",1730390697153,41.223804,-88.284007,0]]}",[],null
1,73,1730390679789,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[362620],""data"":[[""2024-10-31 16:04:39"",30518206766474,""fraud_Bernhard Inc"",""gas_transport"",71.97,""Tamara"",""Martinez"",""F"",""471 Marquez Prairie Suite 680"",""Matthews"",""MO"",63867,36.7154,-89.6287,1019,""Aeronautical engineer"",""1979-01-26"",""b6b348851b7387ef42c933f9b41faa1f"",1730390679712,36.380859,-90.506608,0]]}",[],null
1,72,1730390662339,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[399508],""data"":[[""2024-10-31 16:04:22"",4450831335606294,""fraud_Gottlieb-Hansen"",""personal_care"",42.76,""Donna"",""Davis"",""F"",""6760 Donovan Lakes"",""Clayton"",""OK"",74536,34.5906,-95.38,1760,""Occupational psychologist"",""1972-01-20"",""1a166eb03382e3e65732b0bfb0c1bc6a"",1730390662260,33.650712,-95.688297,0]]}",[],null
1,71,1730390644881,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[545443],""data"":[[""2024-10-31 16:04:04"",376028110684021,""fraud_Morissette PLC"",""shopping_pos"",115.81,""Aaron"",""Murray"",""M"",""624 Hale Springs Apt. 572"",""Meadville"",""MO"",64659,39.7795,-93.3014,964,""Tourist information centre manager"",""1974-12-23"",""7971e808c434fc3361c4df2c7b860159"",1730390644782,39.982498,-93.238006,0]]}",[],null
1,70,1730390627411,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[466448],""data"":[[""2024-10-31 16:03:47"",347073228412010,""fraud_Weber and Sons"",""food_dining"",66.13,""Ryan"",""Johnson"",""M"",""40178 Lisa Mission"",""Alva"",""WY"",82711,44.6873,-104.4414,110,""Administrator, local government"",""1973-05-16"",""48d600aa78af03283d74c61b2cac5661"",1730390627312,44.866474,-105.247348,0]]}",[],null
1,69,1730390609867,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[361222],""data"":[[""2024-10-31 16:03:29"",5501083170975659,""fraud_Pouros, Walker and Spencer"",""kids_pets"",88.58,""Wayne"",""Payne"",""M"",""587 Bradley Inlet Suite 281"",""Cuyahoga Falls"",""OH"",44223,41.1464,-81.5107,47772,""Equities trader"",""1966-01-04"",""55a403fafa54b32b37b6a77774a9e7a7"",1730390609789,40.429331,-81.555721,0]]}",[],null
1,68,1730390592411,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[424594],""data"":[[""2024-10-31 16:03:12"",4586810168620942,""fraud_Macejkovic-Lesch"",""shopping_pos"",142.95,""Michelle"",""Gregory"",""F"",""6983 Carrillo Isle"",""Edisto Island"",""SC"",29438,32.5486,-80.307,2408,""Sales professional, IT"",""1997-07-05"",""baed772bc204f097876884c26992da52"",1730390592338,32.771123,-80.431239,0]]}",[],null
1,67,1730390574891,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[362767],""data"":[[""2024-10-31 16:02:54"",213161869125933,""fraud_Schaefer, McGlynn and Bosco"",""gas_transport"",76.43,""Monica"",""Lane"",""F"",""3270 Scott Islands"",""East Andover"",""ME"",4226,44.6084,-70.6993,190,""Animal nutritionist"",""1970-04-17"",""63ac4ea8df4aa1eabaaa8844aa32e2d9"",1730390574813,43.727579,-71.499023,0]]}",[],null
1,66,1730390557408,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[492260],""data"":[[""2024-10-31 16:02:37"",180067151859700,""fraud_Nolan-Williamson"",""kids_pets"",32.17,""Karen"",""Ryan"",""F"",""82468 Michelle Village Suite 556"",""Joliet"",""IL"",60432,41.5378,-88.0572,128354,""Teacher, secondary school"",""1992-01-20"",""0d9bea358e6f0f9336f649359b623c23"",1730390557331,41.375832,-89.005286,0]]}",[],null
1,65,1730390539978,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[474712],""data"":[[""2024-10-31 16:02:19"",30357372465631,""fraud_Christiansen, Goyette and Schamberger"",""gas_transport"",50.51,""John"",""Nichols"",""M"",""00821 Joanna Meadow"",""Dalton"",""WI"",53926,43.6718,-89.1918,1628,""Civil Service fast streamer"",""1967-09-30"",""1fc6a14b4f798b9b24e4515a83275d5c"",1730390539903,43.038766,-88.411305,0]]}",[],null
1,64,1730390522540,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[400837],""data"":[[""2024-10-31 16:02:02"",""4469777115158234880"",""fraud_Waelchi-Wolf"",""kids_pets"",38.86,""Gregory"",""Graham"",""M"",""4005 Dana Glens"",""Methuen"",""MA"",1844,42.728,-71.181,47249,""Market researcher"",""1980-11-22"",""c0238cca2c7ae17ffbf5c0bc44d19875"",1730390522463,43.393748,-70.615204,0]]}",[],null
1,63,1730390504589,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[95648],""data"":[[""2024-10-31 16:01:44"",4725673654161314,""fraud_Reilly LLC"",""home"",1.14,""Alex"",""White"",""M"",""874 Fred Knolls Apt. 609"",""Orient"",""NY"",11957,41.1437,-72.2879,743,""Video editor"",""1968-09-19"",""f3ac8cfe99e3b42adb4a62dc5fcdfc0d"",1730390504514,41.772088,-73.064472,0]]}",[],null
1,62,1730390487096,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[390684],""data"":[[""2024-10-31 16:01:27"",6011348830550197,""fraud_Pollich LLC"",""home"",22.04,""Samuel"",""Johnston"",""M"",""16285 Jessica Lights"",""Birmingham"",""AL"",35229,33.4629,-86.7904,493806,""Musician"",""1980-07-12"",""8c10ce236a08f0901eb48a9b2bdbb478"",1730390487018,33.664595,-87.162364,0]]}",[],null
1,61,1730390469659,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[112198],""data"":[[""2024-10-31 16:01:09"",213186334552049,""fraud_Huels-Hahn"",""gas_transport"",42.28,""Andrea"",""Perkins"",""F"",""37426 Olson Villages"",""Irvine"",""PA"",16329,41.8117,-79.2643,528,""Chief Marketing Officer"",""1972-09-13"",""d32467bd7dd11609d59b9ac467cae745"",1730390469580,42.452805,-79.399332,0]]}",[],null
1,60,1730390451694,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[136567],""data"":[[""2024-10-31 16:00:51"",4562827002127,""fraud_Harris, Gusikowski and Heaney"",""grocery_net"",37.56,""Christopher"",""Johnson"",""M"",""28711 Kristine Junction Suite 309"",""Greenville"",""OH"",45331,40.0987,-84.6342,22930,""Media planner"",""1971-11-26"",""b979ec223ee2610533cc7f831fbb2229"",1730390451615,39.568532,-84.00772,0]]}",[],null
1,59,1730390434244,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[355241],""data"":[[""2024-10-31 16:00:34"",30266994494236,""fraud_Little, Gutmann and Lynch"",""shopping_net"",5.93,""Sarah"",""Foster"",""F"",""77872 Andrea Glen Apt. 543"",""Ford"",""VA"",23850,37.1349,-77.7364,1051,""Chief Operating Officer"",""1976-11-21"",""10bb0cdd4e6f216930610a2d8b967cb9"",1730390434162,37.4112,-78.537864,0]]}",[],null
1,58,1730390416811,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[525480],""data"":[[""2024-10-31 16:00:16"",3545109339866548,""fraud_Brekke and Sons"",""gas_transport"",77.95,""Keith"",""Sanders"",""M"",""8030 Beck Motorway"",""Moorhead"",""MS"",38761,33.4783,-90.5142,2870,""Chartered public finance accountant"",""1999-03-05"",""0a8c9b3d8404067f5bf6ac2444f7d92e"",1730390416726,32.912945,-89.820205,0]]}",[],null
1,57,1730390399350,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[155641],""data"":[[""2024-10-31 15:59:59"",2252055259910912,""fraud_Grimes LLC"",""entertainment"",72.03,""Jason"",""Hernandez"",""M"",""220 Frank Gardens"",""Hewitt"",""WI"",54441,44.6437,-90.1031,828,""Arts development officer"",""1991-08-19"",""4f5896843396f1db5424134ed3d9dcfe"",1730390399270,45.116147,-89.745549,0]]}",[],null
1,56,1730390381224,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[286853],""data"":[[""2024-10-31 15:59:41"",6011552879910390,""fraud_Cole PLC"",""grocery_pos"",94.7,""Robert"",""Long"",""M"",""529 Joshua Knoll Apt. 511"",""Lonetree"",""WY"",82936,41.0552,-110.1603,49,""Research scientist (physical sciences)"",""1981-07-05"",""29afa332898e73833024e8120f4179aa"",1730390381144,40.60886,-110.472509,0]]}",[],null
1,55,1730390363711,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[313439],""data"":[[""2024-10-31 15:59:23"",377993105397617,""fraud_Schuppe LLC"",""entertainment"",1.14,""Nathan"",""Martinez"",""M"",""586 Thomas Cliffs"",""Oconto Falls"",""WI"",54154,44.8755,-88.1555,5548,""Mining engineer"",""1975-09-11"",""7f695eec2897e7a808d069054d243606"",1730390363647,45.273236,-89.084774,0]]}",[],null
1,54,1730390344487,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[112417],""data"":[[""2024-10-31 15:59:04"",371226440126102,""fraud_Little, Gutmann and Lynch"",""shopping_net"",1.61,""Stacy"",""Lambert"",""F"",""85430 Julie Trafficway Suite 792"",""Mulberry Grove"",""IL"",62262,38.9311,-89.2463,1810,""Race relations officer"",""1974-12-24"",""5b52fcf6fd417314a464279a4f5cbf2a"",1730390344409,38.335801,-88.604721,0]]}",[],null
1,53,1730390327083,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[274963],""data"":[[""2024-10-31 15:58:47"",""4292743669224718067"",""fraud_Jacobi and Sons"",""shopping_pos"",8.66,""Michael"",""Williams"",""M"",""35822 Clayton Street Apt. 679"",""Great Mills"",""MD"",20634,38.2674,-76.4954,5927,""Art therapist"",""1973-06-09"",""8d2da25d75866f58ad7409e60b556d5d"",1730390327006,38.674877,-77.015083,0]]}",[],null
1,52,1730390309641,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[164481],""data"":[[""2024-10-31 15:58:29"",38530489946071,""fraud_Cole, Hills and Jewess"",""home"",22.9,""Laura"",""Johns"",""F"",""95835 Garcia Rue"",""Arcadia"",""SC"",29320,34.9572,-81.9916,530,""Animal technologist"",""1989-05-14"",""fd6f5d5606f49ffbc33c2a28dfe006f1"",1730390309560,34.831131,-82.885952,0]]}",[],null
1,51,1730390292210,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[1979],""data"":[[""2024-10-31 15:58:12"",4979422371139333,""fraud_Schulist Ltd"",""food_dining"",15.23,""Kelly"",""Zimmerman"",""F"",""1893 Katie Tunnel"",""Westerville"",""NE"",68881,41.4193,-99.3844,73,""Product designer"",""1935-02-10"",""a408218d3d15d51e36e5bc842ac9a96b"",1730390292129,41.652587,-99.826486,0]]}",[],null
1,50,1730390274766,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[203624],""data"":[[""2024-10-31 15:57:54"",30230540139182,""fraud_Cummerata-Hilpert"",""entertainment"",72.96,""Hayden"",""Sanders"",""M"",""8465 Reed Green Suite 559"",""Montandon"",""PA"",17850,40.9661,-76.8575,645,""Orthoptist"",""1974-05-18"",""2d472766b409018522828663e6739448"",1730390274680,41.239311,-76.065545,0]]}",[],null
1,49,1730390257310,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[4550],""data"":[[""2024-10-31 15:57:37"",371034293500716,""fraud_Monahan, Hermann and Johns"",""travel"",2.51,""Jeremy"",""Jones"",""M"",""5758 Yates Center"",""Vinton"",""CA"",96135,40.0235,-120.7986,128,""Education administrator"",""1966-02-21"",""5957ec37457595de9826ed45ab8380e6"",1730390257227,39.889697,-121.527893,0]]}",[],null
1,48,1730390239856,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[118457],""data"":[[""2024-10-31 15:57:19"",180042946491150,""fraud_Bernhard Inc"",""gas_transport"",59.39,""Charles"",""Robles"",""M"",""3337 Lisa Divide"",""Saint Petersburg"",""FL"",33710,27.7898,-82.7243,341043,""Engineer, land"",""1989-02-28"",""c4fcb5c16883246a166150f361f6eb2f"",1730390239775,27.144339,-82.121984,0]]}",[],null
1,47,1730390222426,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[319267],""data"":[[""2024-10-31 15:57:02"",6538891242532018,""fraud_Baumbach Ltd"",""personal_care"",67.22,""Jodi"",""Rodriguez"",""F"",""5796 Lee Coves Apt. 286"",""Walnut Ridge"",""AR"",72476,36.0244,-90.9288,7155,""Engineer, control and instrumentation"",""1977-03-23"",""7b6f88aa39e64bda56db7c99cf5d7729"",1730390222346,36.378382,-91.761633,0]]}",[],null
1,46,1730390204196,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[303961],""data"":[[""2024-10-31 15:56:44"",6511349151405438,""fraud_Donnelly LLC"",""entertainment"",37.79,""Robert"",""Nguyen"",""M"",""74835 Garner Point"",""Ruth"",""NV"",89319,39.3426,-114.8859,450,""Interpreter"",""1946-08-24"",""41f7ed98cf5507e8cadef195eb1df340"",1730390204121,40.206445,-114.418492,0]]}",[],null
1,45,1730390185892,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[144842],""data"":[[""2024-10-31 15:56:25"",377895991033232,""fraud_McDermott, Osinski and Morar"",""home"",16.18,""Kimberly"",""Myers"",""F"",""6881 King Isle Suite 228"",""Higganum"",""CT"",6441,41.4682,-72.5751,5438,""Librarian, academic"",""1964-11-17"",""64b632ebfbc52a1075747f9301db22b8"",1730390185811,41.581898,-73.130293,0]]}",[],null
1,44,1730390168409,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[85694],""data"":[[""2024-10-31 15:56:08"",4996263498048679,""fraud_Cormier LLC"",""shopping_net"",2.08,""Kendra"",""King"",""F"",""154 Hernandez Keys"",""Smith River"",""CA"",95567,41.9404,-124.1587,1930,""Web designer"",""1983-06-13"",""2afc7abb14bd51119e98f79fa13617a4"",1730390168325,41.586726,-124.777978,0]]}",[],null
1,43,1730390150960,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[396511],""data"":[[""2024-10-31 15:55:50"",3553629419254918,""fraud_Windler, Goodwin and Kovacek"",""home"",141.68,""Sharon"",""Johnson"",""F"",""7202 Jeffrey Mills"",""Conway"",""WA"",98238,48.34,-122.3456,85,""Research officer, political party"",""1984-09-01"",""7edfa442c3196662e880d46ebafa9249"",1730390150877,47.402801,-122.890702,0]]}",[],null
1,42,1730390133495,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[102410],""data"":[[""2024-10-31 15:55:33"",30551643947183,""fraud_Schmeler Inc"",""misc_pos"",11.74,""Morgan"",""Smith"",""F"",""1441 Bradley Place"",""Grover"",""NC"",28073,35.1836,-81.4552,5621,""Toxicologist"",""1973-11-14"",""7f337c2904cd15f0f40f69dfa800fd8b"",1730390133411,34.83608,-80.521152,0]]}",[],null
1,41,1730390115676,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[481543],""data"":[[""2024-10-31 15:55:15"",6011860238257910,""fraud_Mante Group"",""misc_net"",1.76,""Lisa"",""Mendez"",""F"",""44259 Beth Station Suite 215"",""Lahoma"",""OK"",73754,36.385,-98.0727,1078,""Programme researcher, broadcasting/film/video"",""1952-07-06"",""8c8a33c5ae263c092339e0905724bc84"",1730390115586,35.886106,-98.610418,0]]}",[],null
